札	14
朮	14
朱	14
朴	14
朶	14
朷	14
朸	14
机	14
朽	14
朿	14
杁	14
杆	14
杉	14
李	14
杏	14
材	14
村	14
杓	14
杖	14
杙	14
杜	14
杞	14
束	14
杠	14
条	14
杢	14
杣	14
杤	14
来	14
杪	14
杭	14
杯	14
杰	14
東	14
杲	14
杳	14
杵	14
杷	14
杼	14
松	14
板	14
枅	14
枇	14
枉	14
枋	14
枌	14
析	14
枕	14
林	14
枚	14
果	14
枝	14
枠	14
枡	14
枢	14
枦	14
枩	14
枯	14
枳	14
枴	14
架	14
枷	14
枸	14
枹	14
柁	14
柄	14
柆	14
柊	14
柎	14
柏	14
某	14
柑	14
染	14
柔	14
柘	14
柚	14
柝	14
柞	14
柢	14
柤	14
柧	14
柩	14
柬	14
柮	14
柯	14
柱	14
柳	14
柴	14
柵	14
査	14
柾	14
柿	14
栂	14
栃	14
栄	14
栓	14
栖	14
栗	14
栞	14
校	14
栢	14
栩	14
株	14
栫	14
栲	14
栴	14
核	14
根	14
格	14
栽	14
桀	14
桁	14
桂	14
桃	14
框	14
案	14
桍	14
桎	14
桐	14
桑	14
桓	14
桔	14
桙	14
桜	14
桝	14
桟	14
档	14
桧	14
桴	14
桶	14
桷	14
桾	14
桿	14
梁	14
梃	14
梅	14
梍	14
梏	14
梓	14
梔	14
梗	14
梛	14
條	14
梟	14
梠	14
梢	14
梦	14
梧	14
梨	14
梭	14
梯	14
械	14
梱	14
梳	14
梵	14
梶	14
梹	14
梺	14
梼	14
棄	14
棆	14
棉	14
棊	14
棋	14
棍	14
棒	14
棔	14
棕	14
棗	14
棘	14
棚	14
棟	14
棠	14
棡	14
棣	14
棧	14
森	14
棯	14
棲	14
棹	14
棺	14
椀	14
椁	14
椄	14
椅	14
椈	14
椋	14
椌	14
植	14
椎	14
椏	14
椒	14
椙	14
椚	14
椛	14
検	14
椡	14
椢	14
椣	14
椥	14
椦	14
椨	14
椪	14
椰	14
椴	14
椶	14
椹	14
椽	14
椿	14
楊	14
楓	14
楔	14
楕	14
楙	14
楚	14
楜	14
楝	14
楞	14
楠	14
楡	14
楢	14
楪	14
楫	14
業	14
楮	14
楯	14
楳	14
楴	14
極	14
楷	14
楸	14
楹	14
楼	14
楽	14
楾	14
榁	14
概	14
榊	14
榎	14
榑	14
榔	14
榕	14
榛	14
榜	14
榠	14
榧	14
榮	14
榱	14
榲	14
榴	14
榻	14
榾	14
榿	14
槁	14
槃	14
槊	14
構	14
槌	14
槍	14
槎	14
槐	14
槓	14
様	14
槙	14
槝	14
槞	14
槧	14
槨	14
槫	14
槭	14
槲	14
槹	14
槻	14
槽	14
槿	14
樂	14
樅	14
樊	14
樋	14
樌	14
樒	14
樓	14
樔	14
樗	14
標	14
樛	14
樞	14
樟	14
模	14
樢	14
樣	14
権	14
横	14
樫	14
樮	14
樵	14
樶	14
樸	14
樹	14
樺	14
樽	14
橄	14
橇	14
橈	14
橋	14
橘	14
橙	14
機	14
橡	14
橢	14
橦	14
橲	14
橸	14
橿	14
檀	14
檄	14
檍	14
檎	14
檐	14
檗	14
檜	14
檠	14
檢	14
檣	14
檪	14
檬	14
檮	14
檳	14
檸	14
檻	14
櫁	14
櫂	14
櫃	14
櫑	14
櫓	14
櫚	14
櫛	14
櫞	14
櫟	14
櫨	14
櫪	14
櫺	14
櫻	14
欄	14
欅	14
權	14
欒	14
欖	14
欝	14
欟	14
欠	14
次	14
欣	14
欧	14
欲	14
欷	14
欸	14
欹	14
欺	14
欽	14
款	14
歃	14
歇	14
歉	14
歌	14
歎	14
歐	14
歓	14
歔	14
歙	14
歛	14
歟	14
歡	14
止	14
正	14
此	14
武	14
歩	14
歪	14
歯	14
歳	14
歴	14
歸	14
歹	14
死	14
歿	14
殀	14
殃	14
殄	14
殆	14
殉	14
殊	14
残	14
殍	14
殕	14
殖	14
殘	14
殞	14
殤	14
殪	14
殫	14
殯	14
殱	14
殲	14
殳	14
殴	14
段	14
殷	14
殺	14
殻	14
殼	14
殿	14
毀	14
毅	14
毆	14
毋	14
母	14
毎	14
毒	14
毓	14
比	14
毘	14
毛	14
毟	14
毫	14
毬	14
毯	14
毳	14
氈	14
氏	14
民	14
氓	14
气	14
気	14
氛	14
氣	14
氤	14
水	14
氷	14
永	14
氾	14
汀	14
汁	14
求	14
汎	14
汐	14
汕	14
汗	14
汚	14
汝	14
汞	14
江	14
池	14
汢	14
汨	14
汪	14
汰	14
汲	14
汳	14
決	14
汽	14
汾	14
沁	14
沂	14
沃	14
沈	14
沌	14
沍	14
沐	14
沒	14
沓	14
沖	14
沙	14
沚	14
沛	14
没	14
沢	14
沫	14
沮	14
沱	14
河	14
沸	14
油	14
沺	14
治	14
沼	14
沽	14
沾	14
沿	14
況	14
泄	14
泅	14
泉	14
泊	14
泌	14
泓	14
法	14
泗	14
泙	14
泛	14
泝	14
泡	14
波	14
泣	14
泥	14
注	14
泪	14
泯	14
泰	14
泱	14
泳	14
洋	14
洌	14
洒	14
洗	14
洙	14
洛	14
洞	14
洟	14
津	14
洩	14
洪	14
洫	14
洲	14
洳	14
洵	14
洶	14
洸	14
活	14
洽	14
派	14
流	14
浄	14
浅	14
浙	14
浚	14
浜	14
浣	14
浤	14
浦	14
浩	14
浪	14
浬	14
浮	14
浴	14
海	14
浸	14
浹	14
涅	14
消	14
涌	14
涎	14
涓	14
涕	14
涙	14
涛	14
涜	14
涯	14
液	14
涵	14
涸	14
涼	14
淀	14
淅	14
淆	14
淇	14
淋	14
淌	14
淑	14
淒	14
淕	14
淘	14
淙	14
淞	14
淡	14
淤	14
淦	14
淨	14
淪	14
淫	14
淬	14
淮	14
深	14
淳	14
淵	14
混	14
淹	14
淺	14
添	14
清	14
渇	14
済	14
渉	14
渊	14
渋	14
渓	14
渕	14
渙	14
渚	14
減	14
渝	14
渟	14
渠	14
渡	14
渣	14
渤	14
渥	14
渦	14
温	14
渫	14
測	14
渭	14
渮	14
港	14
游	14
渺	14
渾	14
湃	14
湊	14
湍	14
湎	14
湖	14
湘	14
湛	14
湟	14
湧	14
湫	14
湮	14
湯	14
湲	14
湶	14
湾	14
湿	14
満	14
溂	14
溌	14
溏	14
源	14
準	14
溘	14
溜	14
溝	14
溟	14
溢	14
溥	14
溪	14
溯	14
溲	14
溶	14
溷	14
溺	14
溽	14
滂	14
滄	14
滅	14
滉	14
滋	14
滌	14
滑	14
滓	14
滔	14
滕	14
滝	14
滞	14
滬	14
滯	14
滲	14
滴	14
滷	14
滸	14
滾	14
滿	14
漁	14
漂	14
漆	14
漉	14
漏	14
漑	14
漓	14
演	14
漕	14
漠	14
漢	14
漣	14
漫	14
漬	14
漱	14
漲	14
漸	14
漾	14
漿	14
潁	14
潅	14
潔	14
潘	14
潛	14
潜	14
潟	14
潤	14
潦	14
潭	14
潮	14
潯	14
潰	14
潴	14
潸	14
潺	14
潼	14
澀	14
澁	14
澂	14
澄	14
澆	14
澎	14
澑	14
澗	14
澡	14
澣	14
澤	14
澪	14
澱	14
澳	14
澹	14
激	14
濁	14
濂	14
濃	14
濆	14
濔	14
濕	14
濘	14
濛	14
濟	14
濠	14
濡	14
濤	14
濫	14
濬	14
濮	14
濯	14
濱	14
濳	14
濶	14
濺	14
濾	14
瀁	14
瀉	14
瀋	14
瀏	14
瀑	14
瀕	14
瀘	14
瀚	14
瀛	14
瀝	14
瀞	14
瀟	14
瀦	14
瀧	14
瀬	14
瀰	14
瀲	14
瀾	14
灌	14
灑	14
灘	14
灣	14
火	14
灯	14
灰	14
灸	14
灼	14
災	14
炉	14
炊	14
炎	14
炒	14
炙	14
炬	14
炭	14
炮	14
炯	14
炳	14
炸	14
点	14
為	14
烈	14
烋	14
烏	14
烙	14
烝	14
烟	14
烱	14
烹	14
烽	14
焉	14
焔	14
焙	14
焚	14
焜	14
無	14
焦	14
然	14
焼	14
煉	14
煌	14
煎	14
煕	14
煖	14
煙	14
煢	14
煤	14
煥	14
煦	14
照	14
煩	14
煬	14
煮	14
煽	14
熄	14
熈	14
熊	14
熏	14
熔	14
熕	14
熟	14
熨	14
熬	14
熱	14
熹	14
熾	14
燃	14
燈	14
燉	14
燎	14
燐	14
燒	14
燔	14
燕	14
燗	14
營	14
燠	14
燥	14
燦	14
燧	14
燬	14
燭	14
燮	14
燵	14
燹	14
燻	14
燼	14
燿	14
爆	14
爍	14
爐	14
爛	14
爨	14
爪	14
爬	14
爭	14
爰	14
爲	14
爵	14
父	14
爺	14
爻	14
爼	14
爽	14
爾	14
爿	14
牀	14
牆	14
片	14
版	14
牋	14
牌	14
牒	14
牘	14
牙	14
牛	14
牝	14
牟	14
牡	14
牢	14
牧	14
物	14
牲	14
牴	14
特	14
牽	14
牾	14
犀	14
犁	14
犂	14
犇	14
犒	14
犖	14
犠	14
犢	14
犧	14
犬	14
犯	14
犲	14
状	14
犹	14
狂	14
狃	14
狄	14
狆	14
狎	14
狐	14
狒	14
狗	14
狙	14
狛	14
狠	14
狡	14
狢	14
狩	14
独	14
狭	14
狷	14
狸	14
狹	14
狼	14
狽	14
猊	14
猖	14
猗	14
猛	14
猜	14
猝	14
猟	14
猥	14
猩	14
猪	14
猫	14
献	14
猯	14
猴	14
猶	14
猷	14
猾	14
猿	14
獄	14
獅	14
獎	14
獏	14
獗	14
獣	14
獨	14
獪	14
獰	14
獲	14
獵	14
獸	14
獺	14
獻	14
玄	14
率	14
玉	14
王	14
玖	14
玩	14
玲	14
玳	14
玻	14
珀	14
珂	14
珈	14
珊	14
珍	14
珎	14
珞	14
珠	14
珥	14
珪	14
班	14
珮	14
珱	14
珸	14
現	14
球	14
琅	14
理	14
琉	14
琢	14
琥	14
琲	14
琳	14
琴	14
琵	14
琶	14
琺	14
琿	14
瑁	14
瑕	14
瑙	14
瑚	14
瑛	14
瑜	14
瑞	14
瑟	14
瑠	14
瑣	14
瑩	14
瑪	14
瑯	14
瑰	14
瑳	14
瑶	14
瑾	14
璃	14
璋	14
璞	14
璢	14
璧	14
環	14
璽	14
瓊	14
瓏	14
瓔	14
瓜	14
瓠	14
瓢	14
瓣	14
瓦	14
瓧	14
瓩	14
瓮	14
瓰	14
瓱	14
瓲	14
瓶	14
瓷	14
瓸	14
甃	14
甄	14
甅	14
甌	14
甍	14
甎	14
甑	14
甓	14
甕	14
甘	14
甚	14
甜	14
甞	14
生	14
産	14
甥	14
甦	14
用	14
甫	14
甬	14
田	14
由	14
甲	14
申	14
男	14
甸	14
町	14
画	14
甼	14
畄	14
畆	14
畉	14
畊	14
畋	14
界	14
畍	14
畏	14
畑	14
畔	14
留	14
畚	14
畛	14
畜	14
畝	14
畠	14
畢	14
畤	14
略	14
畦	14
畧	14
畩	14
番	14
畫	14
畭	14
異	14
畳	14
畴	14
當	14
畷	14
畸	14
畿	14
疂	14
疆	14
疇	14
疉	14
疊	14
疋	14
疎	14
疏	14
疑	14
疔	14
疚	14
疝	14
疣	14
疥	14
疫	14
疱	14
疲	14
疳	14
疵	14
疸	14
疹	14
疼	14
疽	14
疾	14
痂	14
痃	14
病	14
症	14
痊	14
痍	14
痒	14
痔	14
痕	14
痘	14
痙	14
痛	14
痞	14
痢	14
痣	14
痩	14
痰	14
痲	14
痳	14
痴	14
痺	14
痼	14
痾	14
痿	14
瘁	14
瘉	14
瘋	14
瘍	14
瘟	14
瘠	14
瘡	14
瘢	14
瘤	14
瘧	14
瘰	14
瘴	14
瘻	14
療	14
癆	14
癇	14
癈	14
癌	14
癒	14
癖	14
癘	14
癜	14
癡	14
癢	14
癧	14
癨	14
癩	14
癪	14
癬	14
癰	14
癲	14
癶	14
癸	14
発	14
登	14
發	14
白	14
百	14
皀	14
皃	14
的	14
皆	14
皇	14
皈	14
皋	14
皎	14
皐	14
皓	14
皖	14
皙	14
皚	14
皮	14
皰	14
皴	14
皷	14
皸	14
皹	14
皺	14
皿	14
盂	14
盃	14
盆	14
盈	14
益	14
盍	14
盒	14
盖	14
盗	14
盛	14
盜	14
盞	14
盟	14
盡	14
監	14
盤	14
盥	14
盧	14
盪	14
目	14
盲	14
直	14
相	14
盻	14
盾	14
省	14
眄	14
眇	14
眈	14
眉	14
看	14
県	14
眛	14
眞	14
真	14
眠	14
眤	14
眥	14
眦	14
眩	14
眷	14
眸	14
眺	14
眼	14
着	14
睇	14
睚	14
睛	14
睡	14
督	14
睥	14
睦	14
睨	14
睫	14
睹	14
睾	14
睿	14
瞋	14
瞎	14
瞑	14
瞞	14
瞠	14
瞥	14
瞬	14
瞭	14
瞰	14
瞳	14
瞶	14
瞹	14
瞻	14
瞼	14
瞽	14
瞿	14
矇	14
矍	14
矗	14
矚	14
矛	14
矜	14
矢	14
矣	14
知	14
矧	14
矩	14
短	14
矮	14
矯	14
石	14
矼	14
砂	14
砌	14
砒	14
研	14
砕	14
砠	14
砥	14
砦	14
砧	14
砲	14
破	14
砺	14
砿	14
硅	14
硝	14
硫	14
硬	14
硯	14
硲	14
硴	14
硼	14
碁	14
碆	14
碇	14
碌	14
碍	14
碎	14
碑	14
碓	14
碕	14
碗	14
碚	14
碣	14
碧	14
碩	14
碪	14
碯	14
碵	14
確	14
碼	14
碾	14
磁	14
磅	14
磆	14
磊	14
磋	14
磐	14
磑	14
磔	14
磚	14
磧	14
磨	14
磬	14
磯	14
磴	14
磽	14
礁	14
礇	14
礎	14
礑	14
礒	14
礙	14
礦	14
礪	14
礫	14
礬	14
示	14
礼	14
社	14
祀	14
祁	14
祇	14
祈	14
祉	14
祐	14
祓	14
祕	14
祖	14
祗	14
祚	14
祝	14
神	14
祟	14
祠	14
祢	14
祥	14
票	14
祭	14
祷	14
祺	14
祿	14
禀	14
禁	14
禄	14
禅	14
禊	14
禍	14
禎	14
福	14
禝	14
禦	14
禧	14
禪	14
禮	14
禰	14
禳	14
禹	14
禺	14
禽	14
禾	14
禿	14
秀	14
私	14
秉	14
秋	14
科	14
秒	14
秕	14
秘	14
租	14
秡	14
秣	14
秤	14
秦	14
秧	14
秩	14
秬	14
称	14
移	14
稀	14
稈	14
程	14
稍	14
税	14
稔	14
稗	14
稘	14
稙	14
稚	14
稜	14
稟	14
稠	14
種	14
稱	14
稲	14
稷	14
稻	14
稼	14
稽	14
稾	14
稿	14
穀	14
穂	14
穃	14
穆	14
穉	14
積	14
穎	14
穏	14
穐	14
穗	14
穡	14
穢	14
穣	14
穩	14
穫	14
穰	14
穴	14
究	14
穹	14
空	14
穽	14
穿	14
突	14
窃	14
窄	14
窈	14
窒	14
窓	14
窕	14
窖	14
窗	14
窘	14
窟	14
窩	14
窪	14
窮	14
窯	14
窰	14
窶	14
窺	14
窿	14
竃	14
竄	14
竅	14
竇	14
竈	14
竊	14
立	14
竍	14
竏	14
竒	14
竓	14
竕	14
站	14
竚	14
竜	14
竝	14
竟	14
章	14
竡	14
竢	14
竣	14
童	14
竦	14
竪	14
竭	14
端	14
竰	14
競	14
竸	14
竹	14
竺	14
竿	14
笂	14
笄	14
笆	14
笈	14
笊	14
笋	14
笏	14
笑	14
笘	14
笙	14
笛	14
笞	14
笠	14
笥	14
符	14
笨	14
第	14
笳	14
笵	14
笶	14
笹	14
筅	14
筆	14
筈	14
等	14
筋	14
筌	14
筍	14
筏	14
筐	14
筑	14
筒	14
答	14
策	14
筝	14
筥	14
筧	14
筬	14
筮	14
筰	14
筱	14
筴	14
筵	14
筺	14
箆	14
箇	14
箋	14
箍	14
箏	14
箒	14
箔	14
箕	14
算	14
箘	14
箙	14
箚	14
箜	14
箝	14
箟	14
管	14
箪	14
箭	14
箱	14
箴	14
箸	14
節	14
篁	14
範	14
篆	14
篇	14
築	14
篋	14
篌	14
篏	14
篝	14
篠	14
篤	14
篥	14
篦	14
篩	14
篭	14
篳	14
篶	14
篷	14
簀	14
簇	14
簍	14
簑	14
簒	14
簓	14
簔	14
簗	14
簟	14
簡	14
簣	14
簧	14
簪	14
簫	14
簷	14
簸	14
簽	14
簾	14
簿	14
籀	14
籃	14
籌	14
籍	14
籏	14
籐	14
籔	14
籖	14
籘	14
籟	14
籠	14
籤	14
籥	14
籬	14
米	14
籵	14
籾	14
粁	14
粂	14
粃	14
粉	14
粋	14
粍	14
粐	14
粒	14
粕	14
粗	14
粘	14
粛	14
粟	14
粡	14
粢	14
粤	14
粥	14
粧	14
粨	14
粫	14
粭	14
粮	14
粱	14
粲	14
粳	14
粹	14
粽	14
精	14
糀	14
糂	14
糅	14
糊	14
糎	14
糒	14
糖	14
糘	14
糜	14
糞	14
糟	14
糠	14
糢	14
糧	14
糯	14
糲	14
糴	14
糶	14
糸	14
糺	14
系	14
糾	14
紀	14
紂	14
約	14
紅	14
紆	14
紊	14
紋	14
納	14
紐	14
純	14
紕	14
紗	14
紘	14
紙	14
級	14
紛	14
紜	14
素	14
紡	14
索	14
紫	14
紬	14
紮	14
累	14
細	14
紲	14
紳	14
紵	14
紹	14
紺	14
紿	14
終	14
絃	14
組	14
絅	14
絆	14
絋	14
経	14
絎	14
絏	14
結	14
絖	14
絛	14
絞	14
絡	14
絢	14
絣	14
給	14
絨	14
絮	14
統	14
絲	14
絳	14
絵	14
絶	14
絹	14
絽	14
綉	14
綏	14
經	14
継	14
続	14
綛	14
綜	14
綟	14
綢	14
綣	14
綫	14
綬	14
維	14
綮	14
綯	14
綰	14
綱	14
網	14
綴	14
綵	14
綸	14
綺	14
綻	14
綽	14
綾	14
綿	14
緇	14
緊	14
緋	14
総	14
緑	14
緒	14
緕	14
緘	14
線	14
緜	14
緝	14
緞	14
締	14
緡	14
緤	14
編	14
緩	14
緬	14
緯	14
緲	14
練	14
緻	14
縁	14
縄	14
縅	14
縉	14
縊	14
縋	14
縒	14
縛	14
縞	14
縟	14
縡	14
縢	14
縣	14
縦	14
縫	14
縮	14
縱	14
縲	14
縵	14
縷	14
縹	14
縺	14
縻	14
總	14
績	14
繁	14
繃	14
繆	14
繊	14
繋	14
繍	14
織	14
繕	14
繖	14
繙	14
繚	14
繝	14
繞	14
繦	14
繧	14
繩	14
繪	14
繭	14
繰	14
繹	14
繻	14
繼	14
繽	14
繿	14
纂	14
纃	14
纈	14
纉	14
續	14
纎	14
纏	14
纐	14
纒	14
纓	14
纔	14
纖	14
纛	14
纜	14
缶	14
缸	14
缺	14
罅	14
罌	14
罍	14
罎	14
罐	14
网	14
罔	14
罕	14
罘	14
罟	14
罠	14
罧	14
罨	14
罩	14
罪	14
罫	14
置	14
罰	14
署	14
罵	14
罷	14
罸	14
罹	14
羂	14
羃	14
羅	14
羆	14
羇	14
羈	14
羊	14
羌	14
美	14
羔	14
羚	14
羝	14
羞	14
羣	14
群	14
羨	14
義	14
羮	14
羯	14
羲	14
羶	14
羸	14
羹	14
羽	14
翁	14
翅	14
翆	14
翊	14
翌	14
習	14
翔	14
翕	14
翠	14
翡	14
翦	14
翩	14
翫	14
翰	14
翳	14
翹	14
翻	14
翼	14
耀	14
老	14
考	14
耄	14
者	14
耆	14
耋	14
而	14
耐	14
耒	14
耕	14
耗	14
耘	14
耙	14
耜	14
耡	14
耨	14
耳	14
耶	14
耻	14
耽	14
耿	14
聆	14
聊	14
聒	14
聖	14
聘	14
聚	14
聞	14
聟	14
聡	14
聢	14
聨	14
聯	14
聰	14
聲	14
聳	14
聴	14
聶	14
職	14
聹	14
聽	14
聾	14
聿	14
肄	14
肅	14
肆	14
肇	14
肉	14
肋	14
肌	14
肓	14
肖	14
肘	14
肚	14
肛	14
肝	14
股	14
肢	14
肥	14
肩	14
肪	14
肬	14
肭	14
肯	14
肱	14
育	14
肴	14
肺	14
胃	14
胄	14
胆	14
背	14
胎	14
胖	14
胙	14
胚	14
胛	14
胝	14
胞	14
胡	14
胤	14
胥	14
胯	14
胱	14
胴	14
胸	14
胼	14
能	14
脂	14
脅	14
脆	14
脇	14
脈	14
脉	14
脊	14
脚	14
脛	14
脣	14
脩	14
脯	14
脱	14
脳	14
脹	14
脾	14
腆	14
腋	14
腎	14
腐	14
腑	14
腓	14
腔	14
腕	14
腟	14
腥	14
腦	14
腫	14
腮	14
腰	14
腱	14
腴	14
腸	14
腹	14
腺	14
腿	14
膀	14
膂	14
膃	14
膈	14
膊	14
膏	14
膓	14
膕	14
膚	14
膜	14
膝	14
膠	14
膣	14
膤	14
膨	14
膩	14
膰	14
膳	14
膵	14
膸	14
膺	14
膽	14
膾	14
膿	14
臀	14
臂	14
臆	14
臈	14
臉	14
臍	14
臑	14
臓	14
臘	14
臙	14
臚	14
臟	14
臠	14
臣	14
臥	14
臧	14
臨	14
自	14
臭	14
至	14
致	14
臺	14
臻	14
臼	14
臾	14
舁	14
舂	14
舅	14
與	14
興	14
舉	14
舊	14
舌	14
舍	14
舎	14
舐	14
舒	14
舖	14
舗	14
舘	14
舛	14
舜	14
舞	14
舟	14
舩	14
航	14
舫	14
般	14
舮	14
舳	14
舵	14
舶	14
舷	14
舸	14
船	14
艀	14
艇	14
艘	14
艙	14
艚	14
艝	14
艟	14
艢	14
艤	14
艦	14
艨	14
艪	14
艫	14
艮	14
良	14
艱	14
色	14
艶	14
艷	14
艸	14
艾	14
芋	14
芍	14
芒	14
芙	14
芝	14
芟	14
芥	14
芦	14
芫	14
芬	14
芭	14
芯	14
花	14
芳	14
芸	14
芹	14
芻	14
芽	14
苅	14
苑	14
苒	14
苓	14
苔	14
苗	14
苙	14
苛	14
苜	14
苞	14
苟	14
苡	14
苣	14
若	14
苦	14
苧	14
苫	14
英	14
苳	14
苴	14
苹	14
苺	14
苻	14
茂	14
范	14
茄	14
茅	14
茆	14
茉	14
茎	14
茖	14
茗	14
茘	14
茜	14
茣	14
茨	14
茫	14
茯	14
茱	14
茲	14
茴	14
茵	14
茶	14
茸	14
茹	14
荀	14
荅	14
草	14
荊	14
荏	14
荐	14
荒	14
荘	14
荳	14
荵	14
荷	14
荻	14
荼	14
莅	14
莇	14
莉	14
莊	14
莎	14
莓	14
莖	14
莚	14
莞	14
莟	14
莠	14
莢	14
莨	14
莪	14
莫	14
莱	14
莵	14
莽	14
菁	14
菅	14
菊	14
菌	14
菎	14
菓	14
菖	14
菘	14
菜	14
菟	14
菠	14
菩	14
菫	14
華	14
菰	14
菱	14
菲	14
菴	14
菷	14
菻	14
菽	14
萃	14
萄	14
萇	14
萋	14
萌	14
萍	14
萎	14
萓	14
萠	14
萢	14
萩	14
萪	14
萬	14
萱	14
萵	14
萸	14
萼	14
落	14
葆	14
葉	14
葎	14
著	14
葛	14
葡	14
葢	14
董	14
葦	14
葩	14
葫	14
葬	14
葭	14
葮	14
葯	14
葱	14
葵	14
葷	14
葹	14
葺	14
蒂	14
蒄	14
蒋	14
蒐	14
蒔	14
蒙	14
蒜	14
蒟	14
蒡	14
蒭	14
蒲	14
蒸	14
蒹	14
蒻	14
蒼	14
蒿	14
蓁	14
蓄	14
蓆	14
蓉	14
蓊	14
蓋	14
蓍	14
蓐	14
蓑	14
蓖	14
蓙	14
蓚	14
蓬	14
蓮	14
蓴	14
蓼	14
蓿	14
蔀	14
蔆	14
蔑	14
蔓	14
蔔	14
蔕	14
蔗	14
蔘	14
蔚	14
蔟	14
蔡	14
蔦	14
蔬	14
蔭	14
蔵	14
蔽	14
蕀	14
蕁	14
蕃	14
蕈	14
蕉	14
蕊	14
蕋	14
蕎	14
蕕	14
蕗	14
蕘	14
蕚	14
蕣	14
蕨	14
蕩	14
蕪	14
蕭	14
蕷	14
蕾	14
薀	14
薄	14
薇	14
薈	14
薊	14
薐	14
薑	14
薔	14
薗	14
薙	14
薛	14
薜	14
薤	14
薦	14
薨	14
薩	14
薪	14
薫	14
薬	14
薮	14
薯	14
薹	14
薺	14
藁	14
藉	14
藍	14
藏	14
藐	14
藕	14
藜	14
藝	14
藤	14
藥	14
藩	14
藪	14
藷	14
藹	14
藺	14
藻	14
藾	14
蘂	14
蘆	14
蘇	14
蘊	14
蘋	14
蘓	14
蘖	14
蘗	14
蘚	14
蘢	14
蘭	14
蘯	14
蘰	14
蘿	14
虍	14
虎	14
虐	14
虔	14
處	14
虚	14
虜	14
虞	14
號	14
虧	14
虫	14
虱	14
虹	14
虻	14
蚊	14
蚋	14
蚌	14
蚓	14
蚕	14
蚣	14
蚤	14
蚩	14
蚪	14
蚫	14
蚯	14
蚰	14
蚶	14
蛄	14
蛆	14
蛇	14
蛉	14
蛋	14
蛍	14
蛎	14
蛔	14
蛙	14
蛛	14
蛞	14
蛟	14
蛤	14
蛩	14
蛬	14
蛭	14
蛮	14
蛯	14
蛸	14
蛹	14
蛻	14
蛾	14
蜀	14
蜂	14
蜃	14
蜆	14
蜈	14
蜉	14
蜊	14
蜍	14
蜑	14
蜒	14
蜘	14
蜚	14
蜜	14
蜥	14
蜩	14
蜴	14
蜷	14
蜻	14
蜿	14
蝉	14
蝋	14
蝌	14
蝎	14
蝓	14
蝕	14
蝗	14
蝙	14
蝟	14
蝠	14
蝣	14
蝦	14
蝨	14
蝪	14
蝮	14
蝴	14
蝶	14
蝸	14
蝿	14
螂	14
融	14
螟	14
螢	14
螫	14
螯	14
螳	14
螺	14
螻	14
螽	14
蟀	14
蟄	14
蟆	14
蟇	14
蟋	14
蟐	14
蟒	14
蟠	14
蟯	14
蟲	14
蟶	14
蟷	14
蟹	14
蟻	14
蟾	14
蠅	14
蠍	14
蠎	14
蠏	14
蠑	14
蠕	14
蠖	14
蠡	14
蠢	14
蠣	14
蠧	14
蠱	14
蠶	14
蠹	14
蠻	14
血	14
衂	14
衄	14
衆	14
行	14
衍	14
衒	14
術	14
街	14
衙	14
衛	14
衝	14
衞	14
衡	14
衢	14
衣	14
表	14
衫	14
衰	14
衲	14
衵	14
衷	14
衽	14
衾	14
衿	14
袁	14
袂	14
袈	14
袋	14
袍	14
袒	14
袖	14
袗	14
袙	14
袞	14
袢	14
袤	14
被	14
袮	14
袰	14
袱	14
袴	14
袵	14
袷	14
袿	14
裁	14
裂	14
裃	14
裄	14
装	14
裏	14
裔	14
裕	14
裘	14
裙	14
補	14
裝	14
裟	14
裡	14
裨	14
裲	14
裳	14
裴	14
裸	14
裹	14
裼	14
製	14
裾	14
褂	14
褄	14
複	14
褊	14
褌	14
褐	14
褒	14
褓	14
褝	14
褞	14
褥	14
褪	14
褫	14
褶	14
褸	14
褻	14
襁	14
襃	14
襄	14
襌	14
襍	14
襖	14
襞	14
襟	14
襠	14
襤	14
襦	14
襪	14
襭	14
襯	14
襲	14
襴	14
襷	14
襾	14
西	14
要	14
覃	14
覆	14
覇	14
覈	14
覊	14
見	14
規	14
覓	14
視	14
覗	14
覘	14
覚	14
覡	14
覦	14
覧	14
覩	14
親	14
覬	14
覯	14
覲	14
観	14
覺	14
覽	14
覿	14
觀	14
角	14
觚	14
觜	14
觝	14
解	14
触	14
觧	14
觴	14
觸	14
言	14
訂	14
訃	14
計	14
訊	14
訌	14
討	14
訐	14
訓	14
訖	14
託	14
記	14
訛	14
訝	14
訟	14
訣	14
訥	14
訪	14
設	14
許	14
訳	14
訴	14
訶	14
診	14
註	14
証	14
詁	14
詆	14
詈	14
詐	14
詑	14
詒	14
詔	14
評	14
詛	14
詞	14
詠	14
詢	14
詣	14
試	14
詩	14
詫	14
詬	14
詭	14
詮	14
詰	14
話	14
該	14
詳	14
詼	14
誂	14
誄	14
誅	14
誇	14
誉	14
誌	14
認	14
誑	14
誓	14
誕	14
誘	14
誚	14
語	14
誠	14
誡	14
誣	14
誤	14
誥	14
誦	14
誨	14
説	14
読	14
誰	14
課	14
誹	14
誼	14
調	14
諂	14
諄	14
談	14
請	14
諌	14
諍	14
諏	14
諒	14
論	14
諚	14
諛	14
諜	14
諞	14
諠	14
諡	14
諢	14
諤	14
諦	14
諧	14
諫	14
諭	14
諮	14
諱	14
諳	14
諷	14
諸	14
諺	14
諾	14
謀	14
謁	14
謂	14
謄	14
謇	14
謌	14
謎	14
謐	14
謔	14
謖	14
